customer_id,date_id,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
299464,201712,2,2150,2150.0,0,0
351897,201801,2,3724,3724.0,335,60
299585,201712,2,2732,2732.0,0,0
300051,201712,2,3420,3420.0,0,0
300606,201712,2,2806,2806.0,0,0
300960,201712,2,4894,4894.0,0,0
301744,201712,2,3262,3262.0,0,0
301794,201712,2,3268,3268.0,0,0
304445,201712,2,3278,3278.0,0,0
304643,201712,2,4468,4468.0,0,0
305171,201712,2,1862,1862.0,0,0
305412,201712,2,1328,1328.0,0,0
305687,201712,2,1736,1736.0,0,0
516271,201704,2,2558,2558.0,0,0
308214,201712,2,2046,2046.0,0,0
309041,201712,2,3112,3112.0,0,0
309110,201712,2,2256,2256.0,0,0
309364,201712,2,1486,1486.0,0,0
309408,201712,2,1462,1462.0,0,0
309456,201712,2,2102,2102.0,0,0
312474,201712,2,2732,2732.0,0,0
548335,201801,2,4708,4708.0,337,61
312867,201712,2,1264,1264.0,0,0
516271,201711,2,3614,3614.0,0,0
313681,201712,2,2648,2648.0,0,0
313732,201712,2,3750,3750.0,0,0
314202,201712,2,2036,2036.0,0,0
314328,201712,2,4136,4136.0,0,0
516271,201803,2,4734,4734.0,0,0
316527,201712,2,1880,1880.0,0,0
318945,201712,2,4316,4316.0,0,0
319052,201712,2,1640,1640.0,0,0
319387,201712,2,4916,4916.0,0,0
319742,201712,2,4030,4030.0,0,0
320772,201712,2,4466,4466.0,0,0
321012,201712,2,4678,4678.0,0,0
321388,201712,2,2736,2736.0,0,0
321795,201712,2,1056,1056.0,0,0
322606,201712,2,4952,4952.0,0,0
323424,201712,2,2892,2892.0,0,0
496159,201710,2,4358,4358.0,458,82
332716,201709,2,3602,3602.0,481,87
473648,201809,2,1238,1238.0,481,87
326001,201712,2,4966,4966.0,0,0
567048,201705,2,4696,4696.0,516,93
516271,201810,2,1714,1714.0,0,0
326803,201712,2,4816,4816.0,0,0
328623,201712,2,4566,4566.0,0,0
329587,201712,2,4658,4658.0,0,0
950193,201712,2,1962,1962.0,550,99
330249,201712,2,2488,2488.0,0,0
330343,201712,2,2016,2016.0,0,0
330858,201712,2,4204,4204.0,0,0
331598,201712,2,2808,2808.0,0,0
331697,201712,2,2708,2708.0,0,0
332077,201712,2,2252,2252.0,0,0
332409,201712,2,4672,4672.0,0,0
332962,201712,2,2066,2066.0,0,0
334224,201712,2,1322,1322.0,0,0
864128,201707,2,1266,1266.0,796,143
335324,201712,2,4014,4014.0,0,0
336247,201712,2,3540,3540.0,0,0
336271,201712,2,4956,4956.0,0,0
337148,201712,2,3332,3332.0,0,0
957571,201807,2,3342,3342.0,796,143
337857,201712,2,4674,4674.0,0,0
337983,201712,2,4062,4062.0,0,0
339220,201712,2,2632,2632.0,0,0
340925,201712,2,3532,3532.0,0,0
341725,201712,2,1130,1130.0,0,0
341867,201712,2,3344,3344.0,0,0
342570,201712,2,3934,3934.0,0,0
343103,201712,2,1678,1678.0,0,0
346205,201712,2,2478,2478.0,0,0
346225,201712,2,1106,1106.0,0,0
346456,201712,2,3470,3470.0,0,0
346678,201712,2,2818,2818.0,0,0
349153,201712,2,3032,3032.0,0,0
349278,201712,2,4764,4764.0,0,0
349838,201712,2,2304,2304.0,0,0
351029,201712,2,3858,3858.0,0,0
351500,201712,2,1356,1356.0,0,0
352068,201712,2,4676,4676.0,0,0
352092,201712,2,4150,4150.0,0,0
352280,201712,2,3166,3166.0,0,0
353128,201712,2,3938,3938.0,0,0
355039,201712,2,2846,2846.0,0,0
361816,201804,2,4954,4954.0,505,91
961837,201802,2,1300,1300.0,453,82
439350,201702,2,2948,2948.0,508,91
359816,201712,2,1374,1374.0,0,0
360805,201712,2,1752,1752.0,0,0
362680,201712,2,2850,2850.0,0,0
365557,201712,2,1742,1742.0,0,0
365863,201712,2,4972,4972.0,0,0
367697,201712,2,2014,2014.0,0,0
517614,201804,2,2048,2048.0,0,0
368566,201712,2,4750,4750.0,0,0
369000,201712,2,1040,1040.0,0,0
369121,201712,2,2034,2034.0,0,0
369603,201712,2,3362,3362.0,0,0
369841,201712,2,4288,4288.0,0,0
370300,201712,2,4672,4672.0,0,0
370486,201712,2,4788,4788.0,0,0
370517,201712,2,3368,3368.0,0,0
371580,201712,2,3938,3938.0,0,0
371969,201712,2,3998,3998.0,0,0
372824,201712,2,2630,2630.0,0,0
518578,201701,2,1920,1920.0,0,0
373950,201712,2,3906,3906.0,0,0
374107,201712,2,4942,4942.0,0,0
374344,201712,2,2122,2122.0,0,0
374440,201712,2,4098,4098.0,0,0
374941,201712,2,3468,3468.0,0,0
518578,201702,2,4362,4362.0,0,0
375792,201712,2,2856,2856.0,0,0
711680,201701,2,3084,3084.0,511,92
384825,201809,2,3804,3804.0,411,74
379629,201712,2,3682,3682.0,0,0
380255,201712,2,1206,1206.0,0,0
380843,201712,2,1890,1890.0,0,0
382271,201712,2,3728,3728.0,0,0
382953,201712,2,1614,1614.0,0,0
383147,201712,2,4220,4220.0,0,0
383656,201712,2,3258,3258.0,0,0
383701,201712,2,2360,2360.0,0,0
598398,201703,2,1630,1630.0,440,79
383891,201712,2,2510,2510.0,0,0
383912,201712,2,4166,4166.0,0,0
384543,201712,2,3390,3390.0,0,0
374721,201705,2,3846,3846.0,440,79
385190,201712,2,4322,4322.0,0,0
385912,201712,2,4770,4770.0,0,0
386649,201712,2,4574,4574.0,0,0
313437,201702,2,2346,2346.0,499,90
387695,201712,2,4562,4562.0,0,0
496329,201712,2,1954,1954.0,469,84
389225,201712,2,2704,2704.0,0,0
494885,201812,2,4186,4186.0,469,84
390203,201712,2,4184,4184.0,0,0
390350,201712,2,3858,3858.0,0,0
392206,201712,2,1876,1876.0,0,0
392575,201712,2,1106,1106.0,0,0
392774,201712,2,2926,2926.0,0,0
514395,201706,2,4280,4280.0,527,95
395121,201712,2,3104,3104.0,0,0
395460,201712,2,2410,2410.0,0,0
395511,201712,2,3858,3858.0,0,0
128475,201806,2,2770,2770.0,527,95
397065,201712,2,4248,4248.0,0,0
397820,201712,2,2592,2592.0,0,0
682308,201708,2,1042,1042.0,493,89
398819,201712,2,2154,2154.0,0,0
399372,201712,2,3404,3404.0,0,0
842855,201710,2,4382,4382.0,392,71
519766,201803,2,3872,3872.0,0,0
400265,201712,2,3908,3908.0,0,0
950029,201810,2,3234,3234.0,392,71
401454,201712,2,3036,3036.0,0,0
401857,201712,2,2480,2480.0,0,0
403282,201712,2,3694,3694.0,0,0
403500,201712,2,3366,3366.0,0,0
240362,201802,2,3470,3470.0,532,96
672395,201709,2,1490,1490.0,525,95
406373,201712,2,3166,3166.0,0,0
407173,201712,2,1154,1154.0,0,0
407468,201712,2,1990,1990.0,0,0
407945,201712,2,3506,3506.0,0,0
445073,201711,2,1450,1450.0,474,85
408259,201712,2,2628,2628.0,0,0
408500,201712,2,4124,4124.0,0,0
409102,201712,2,3316,3316.0,0,0
409454,201712,2,4840,4840.0,0,0
409512,201712,2,4296,4296.0,0,0
539776,201811,2,2118,2118.0,474,85
410347,201712,2,4194,4194.0,0,0
410384,201712,2,4782,4782.0,0,0
410982,201712,2,1532,1532.0,0,0
633627,201705,2,1592,1592.0,563,101
411686,201712,2,4716,4716.0,0,0
958544,201805,2,3030,3030.0,563,101
412803,201712,2,2420,2420.0,0,0
577278,201702,2,4836,4836.0,442,80
412944,201712,2,2010,2010.0,0,0
414033,201712,2,2204,2204.0,0,0
414305,201712,2,1218,1218.0,0,0
414318,201712,2,3568,3568.0,0,0
414433,201712,2,1710,1710.0,0,0
414757,201712,2,3570,3570.0,0,0
415372,201712,2,4148,4148.0,0,0
415402,201712,2,3036,3036.0,0,0
415862,201712,2,2312,2312.0,0,0
415896,201712,2,2448,2448.0,0,0
416216,201712,2,4190,4190.0,0,0
417507,201712,2,4094,4094.0,0,0
418281,201712,2,3254,3254.0,0,0
418990,201712,2,3556,3556.0,0,0
419493,201712,2,2878,2878.0,0,0
419570,201712,2,2556,2556.0,0,0
419953,201712,2,4760,4760.0,0,0
420204,201712,2,1866,1866.0,0,0
420488,201712,2,3760,3760.0,0,0
420627,201712,2,1642,1642.0,0,0
420738,201712,2,1828,1828.0,0,0
421458,201712,2,4732,4732.0,0,0
422496,201712,2,4820,4820.0,0,0
423096,201712,2,4800,4800.0,0,0
423686,201712,2,3006,3006.0,0,0
424012,201712,2,3006,3006.0,0,0
425854,201712,2,3456,3456.0,0,0
426027,201712,2,2678,2678.0,0,0
426185,201712,2,1666,1666.0,0,0
426429,201712,2,4312,4312.0,0,0
426791,201712,2,2640,2640.0,0,0
428843,201712,2,4654,4654.0,0,0
429292,201712,2,1030,1030.0,0,0
429308,201712,2,2200,2200.0,0,0
429829,201712,2,4150,4150.0,0,0
430059,201712,2,1592,1592.0,0,0
430323,201712,2,2486,2486.0,0,0
430618,201712,2,4454,4454.0,0,0
432031,201712,2,2036,2036.0,0,0
432059,201712,2,4848,4848.0,0,0
432145,201712,2,1304,1304.0,0,0
432920,201712,2,3036,3036.0,0,0
521699,201702,2,3178,3178.0,0,0
433812,201712,2,2548,2548.0,0,0
434136,201712,2,4660,4660.0,0,0
442252,201703,2,3312,3312.0,375,68
434621,201712,2,2350,2350.0,0,0
434751,201712,2,4262,4262.0,0,0
201355,201705,2,3844,3844.0,375,68
436827,201712,2,4334,4334.0,0,0
437598,201712,2,4494,4494.0,0,0
437810,201712,2,2428,2428.0,0,0
439696,201712,2,3150,3150.0,0,0
450888,201712,2,4600,4600.0,399,72
440618,201712,2,1222,1222.0,0,0
441304,201712,2,2234,2234.0,0,0
296690,201709,2,1962,1962.0,351,63
830446,201809,2,2160,2160.0,351,63
441741,201712,2,3592,3592.0,0,0
442103,201712,2,2238,2238.0,0,0
538042,201801,2,3386,3386.0,361,65
512296,201804,2,1382,1382.0,552,99
443243,201712,2,2304,2304.0,0,0
444237,201712,2,2908,2908.0,0,0
487195,201703,2,2494,2494.0,642,116
444997,201712,2,2398,2398.0,0,0
445177,201712,2,4966,4966.0,0,0
445451,201712,2,2646,2646.0,0,0
445632,201712,2,2798,2798.0,0,0
448354,201712,2,1212,1212.0,0,0
297101,201706,2,1630,1630.0,774,139
422349,201806,2,1158,1158.0,774,139
450665,201712,2,2384,2384.0,0,0
521949,201701,2,1986,1986.0,0,0
688319,201807,2,3210,3210.0,796,143
770094,201708,2,2266,2266.0,722,130
956144,201712,2,2630,2630.0,686,123
939571,201812,2,2226,2226.0,686,123
452873,201712,2,2786,2786.0,0,0
521949,201707,2,4812,4812.0,0,0
453887,201712,2,4926,4926.0,0,0
454690,201712,2,4830,4830.0,0,0
455474,201712,2,3848,3848.0,0,0
207865,201709,2,1178,1178.0,621,112
456095,201712,2,1184,1184.0,0,0
475634,201711,2,1580,1580.0,559,101
950445,201801,2,3094,3094.0,505,91
457536,201712,2,1566,1566.0,0,0
492757,201702,2,4272,4272.0,432,78
458963,201712,2,4534,4534.0,0,0
459948,201712,2,3144,3144.0,0,0
460058,201712,2,2542,2542.0,0,0
461199,201712,2,3444,3444.0,0,0
461937,201712,2,2686,2686.0,0,0
462638,201712,2,3742,3742.0,0,0
463361,201712,2,4570,4570.0,0,0
464137,201712,2,4714,4714.0,0,0
464256,201712,2,2428,2428.0,0,0
464447,201712,2,3664,3664.0,0,0
464606,201712,2,2858,2858.0,0,0
465197,201712,2,4194,4194.0,0,0
466998,201712,2,2128,2128.0,0,0
467361,201712,2,3164,3164.0,0,0
468138,201712,2,1548,1548.0,0,0
468310,201712,2,3154,3154.0,0,0
470469,201712,2,3560,3560.0,0,0
471440,201712,2,3790,3790.0,0,0
472964,201712,2,3680,3680.0,0,0
473758,201712,2,3350,3350.0,0,0
473775,201712,2,2164,2164.0,0,0
474305,201712,2,1376,1376.0,0,0
447675,201807,2,4138,4138.0,741,133
476539,201712,2,4612,4612.0,0,0
476571,201712,2,1910,1910.0,0,0
489371,201702,2,1290,1290.0,487,88
477468,201712,2,1326,1326.0,0,0
261229,201705,2,3056,3056.0,622,112
957008,201805,2,3694,3694.0,622,112
480239,201712,2,2954,2954.0,0,0
846950,201709,2,1560,1560.0,580,104
480957,201712,2,1296,1296.0,0,0
321954,201704,2,4362,4362.0,544,98
482525,201712,2,2148,2148.0,0,0
205698,201811,2,1038,1038.0,523,94
484317,201712,2,4794,4794.0,0,0
484853,201712,2,4396,4396.0,0,0
485040,201712,2,3798,3798.0,0,0
485281,201712,2,3674,3674.0,0,0
485282,201712,2,3780,3780.0,0,0
486831,201712,2,4538,4538.0,0,0
486890,201712,2,2812,2812.0,0,0
486956,201712,2,4064,4064.0,0,0
487901,201712,2,2912,2912.0,0,0
488009,201712,2,4732,4732.0,0,0
490053,201712,2,2872,2872.0,0,0
490479,201712,2,1730,1730.0,0,0
490806,201712,2,1568,1568.0,0,0
491369,201712,2,2396,2396.0,0,0
491987,201712,2,1434,1434.0,0,0
493972,201712,2,1908,1908.0,0,0
494179,201712,2,4734,4734.0,0,0
494213,201712,2,1040,1040.0,0,0
495168,201712,2,2636,2636.0,0,0
495707,201712,2,3882,3882.0,0,0
497836,201712,2,3870,3870.0,0,0
497861,201712,2,4664,4664.0,0,0
652614,201810,2,3426,3426.0,595,107
523399,201802,2,2128,2128.0,0,0
498610,201712,2,4272,4272.0,0,0
499128,201712,2,4494,4494.0,0,0
499518,201712,2,3634,3634.0,0,0
646502,201704,2,1408,1408.0,588,106
502023,201712,2,2434,2434.0,0,0
502141,201712,2,1818,1818.0,0,0
502390,201712,2,3932,3932.0,0,0
503357,201712,2,1694,1694.0,0,0
503494,201712,2,4126,4126.0,0,0
523399,201711,2,4188,4188.0,446,80
503938,201712,2,4186,4186.0,0,0
505522,201712,2,4034,4034.0,0,0
505798,201712,2,2614,2614.0,0,0
506572,201712,2,3208,3208.0,0,0
507514,201712,2,3240,3240.0,0,0
508022,201712,2,4276,4276.0,0,0
508824,201712,2,3760,3760.0,0,0
509962,201712,2,3084,3084.0,0,0
511053,201712,2,2290,2290.0,0,0
511541,201712,2,2410,2410.0,0,0
511642,201712,2,3832,3832.0,0,0
511862,201712,2,1654,1654.0,0,0
679253,201804,2,2858,2858.0,568,102
513246,201712,2,2482,2482.0,0,0
513480,201712,2,3574,3574.0,0,0
513590,201712,2,3444,3444.0,0,0
513661,201712,2,3908,3908.0,0,0
514552,201712,2,3374,3374.0,0,0
515185,201712,2,1352,1352.0,0,0
515667,201712,2,4100,4100.0,0,0
515905,201712,2,4390,4390.0,0,0
417886,201702,2,4202,4202.0,529,95
935738,201810,2,2700,2700.0,599,108
517190,201712,2,2710,2710.0,0,0
517538,201712,2,3668,3668.0,0,0
517729,201712,2,2414,2414.0,0,0
517739,201712,2,1974,1974.0,0,0
518061,201712,2,1252,1252.0,0,0
518064,201712,2,2590,2590.0,0,0
518249,201712,2,2448,2448.0,0,0
520660,201712,2,2964,2964.0,0,0
556313,201711,2,1198,1198.0,568,102
521431,201712,2,3486,3486.0,0,0
988392,201811,2,2910,2910.0,568,102
714121,201704,2,4392,4392.0,592,107
525548,201712,2,1690,1690.0,0,0
525765,201712,2,1886,1886.0,0,0
526349,201712,2,1494,1494.0,0,0
526374,201712,2,3412,3412.0,0,0
526508,201712,2,3926,3926.0,0,0
924643,201801,2,2510,2510.0,511,92
527235,201712,2,1666,1666.0,0,0
528173,201712,2,4268,4268.0,0,0
526736,201701,2,3700,3700.0,0,0
870574,201805,2,1410,1410.0,604,109
224298,201701,2,4928,4928.0,487,88
530119,201712,2,4142,4142.0,0,0
530425,201712,2,1124,1124.0,0,0
164017,201810,2,3000,3000.0,535,96
532378,201712,2,4432,4432.0,0,0
532422,201712,2,3204,3204.0,0,0
533302,201712,2,4556,4556.0,0,0
533950,201712,2,4196,4196.0,0,0
300008,201709,2,1254,1254.0,563,101
569319,201711,2,1482,1482.0,508,91
534734,201712,2,3868,3868.0,0,0
534905,201712,2,1636,1636.0,0,0
535944,201712,2,1872,1872.0,0,0
536092,201712,2,2826,2826.0,0,0
536517,201712,2,2394,2394.0,0,0
491005,201812,2,2636,2636.0,645,116
537124,201712,2,1956,1956.0,0,0
537397,201712,2,2794,2794.0,0,0
537613,201712,2,2360,2360.0,0,0
438936,201802,2,3488,3488.0,499,90
537907,201712,2,3028,3028.0,0,0
538550,201712,2,2074,2074.0,0,0
366911,201803,2,4496,4496.0,440,79
143151,201708,2,4176,4176.0,695,125
540548,201712,2,3318,3318.0,0,0
398924,201703,2,2490,2490.0,618,111
596171,201812,2,3490,3490.0,660,119
542085,201712,2,3000,3000.0,0,0
230027,201706,2,4640,4640.0,745,134
170965,201806,2,3750,3750.0,745,134
543862,201712,2,4574,4574.0,0,0
544421,201712,2,1042,1042.0,0,0
545127,201712,2,1500,1500.0,0,0
545744,201712,2,3500,3500.0,0,0
381284,201807,2,4504,4504.0,766,138
547357,201712,2,4000,4000.0,0,0
549444,201712,2,3402,3402.0,0,0
549715,201712,2,4138,4138.0,0,0
551828,201712,2,1978,1978.0,0,0
553396,201712,2,2988,2988.0,0,0
554136,201712,2,2600,2600.0,0,0
554453,201712,2,2832,2832.0,0,0
166475,201702,2,2990,2990.0,521,94
556164,201712,2,1620,1620.0,0,0
100737,201801,2,4732,4732.0,493,89
819718,201710,2,4426,4426.0,533,96
556688,201712,2,4798,4798.0,0,0
557289,201712,2,2352,2352.0,0,0
557458,201712,2,4592,4592.0,0,0
558598,201712,2,1648,1648.0,0,0
443231,201809,2,1602,1602.0,561,101
354295,201703,2,1348,1348.0,602,108
559016,201712,2,3408,3408.0,0,0
559879,201712,2,2066,2066.0,0,0
560024,201712,2,3114,3114.0,0,0
561251,201712,2,4072,4072.0,0,0
562084,201712,2,1944,1944.0,0,0
562093,201712,2,1068,1068.0,0,0
562677,201712,2,1798,1798.0,0,0
563217,201712,2,2886,2886.0,0,0
627893,201701,2,2468,2468.0,485,87
564959,201712,2,1260,1260.0,0,0
565533,201712,2,3542,3542.0,0,0
566808,201712,2,2768,2768.0,0,0
566851,201712,2,4750,4750.0,0,0
567070,201712,2,2752,2752.0,0,0
568547,201712,2,3210,3210.0,0,0
568870,201712,2,3884,3884.0,0,0
527656,201704,2,4120,4120.0,0,0
570600,201712,2,2560,2560.0,0,0
618461,201707,2,2252,2252.0,836,150
107141,201811,2,4796,4796.0,506,91
571180,201712,2,1244,1244.0,0,0
571239,201712,2,4432,4432.0,0,0
573217,201712,2,3742,3742.0,0,0
573954,201712,2,2266,2266.0,0,0
574391,201712,2,4118,4118.0,0,0
574674,201712,2,3912,3912.0,0,0
574899,201712,2,3364,3364.0,0,0
575070,201712,2,4216,4216.0,0,0
575844,201712,2,3984,3984.0,0,0
575849,201712,2,3612,3612.0,0,0
576051,201712,2,3948,3948.0,0,0
576345,201712,2,3550,3550.0,0,0
576354,201712,2,1666,1666.0,0,0
576363,201712,2,3234,3234.0,0,0
576871,201712,2,1282,1282.0,0,0
577156,201712,2,4724,4724.0,0,0
577795,201712,2,1978,1978.0,0,0
579726,201712,2,1806,1806.0,0,0
580169,201712,2,2420,2420.0,0,0
580201,201712,2,4844,4844.0,0,0
581481,201712,2,4928,4928.0,0,0
582493,201712,2,3014,3014.0,0,0
583005,201712,2,4636,4636.0,0,0
583227,201712,2,2842,2842.0,0,0
175804,201803,2,2218,2218.0,667,120
583670,201712,2,3828,3828.0,0,0
584727,201712,2,3864,3864.0,0,0
584845,201712,2,1462,1462.0,0,0
585420,201712,2,3088,3088.0,0,0
585629,201712,2,4402,4402.0,0,0
585756,201712,2,4932,4932.0,0,0
586446,201712,2,1486,1486.0,0,0
587591,201712,2,3196,3196.0,0,0
588657,201712,2,1796,1796.0,0,0
589765,201712,2,4398,4398.0,0,0
591272,201712,2,4546,4546.0,0,0
592302,201712,2,4844,4844.0,0,0
593252,201712,2,1738,1738.0,0,0
595083,201712,2,3972,3972.0,0,0
595169,201712,2,2130,2130.0,0,0
595323,201712,2,4084,4084.0,0,0
596327,201712,2,1628,1628.0,0,0
596674,201712,2,1880,1880.0,0,0
597313,201712,2,1584,1584.0,0,0
838650,201801,2,4190,4190.0,444,80
599184,201712,2,1294,1294.0,0,0
599369,201712,2,1378,1378.0,0,0
599483,201712,2,2794,2794.0,0,0
758695,201804,2,3538,3538.0,544,98
327098,201705,2,1400,1400.0,511,92
600302,201712,2,2346,2346.0,0,0
922388,201805,2,3588,3588.0,511,92
528492,201702,2,4140,4140.0,302,54
603371,201712,2,2566,2566.0,0,0
603446,201712,2,3312,3312.0,0,0
603658,201712,2,3198,3198.0,0,0
604870,201712,2,2298,2298.0,0,0
605127,201712,2,1868,1868.0,0,0
401769,201712,2,1582,1582.0,546,98
241038,201706,2,4110,4110.0,648,117
528492,201802,2,3660,3660.0,0,0
606846,201712,2,4894,4894.0,0,0
606852,201712,2,1156,1156.0,0,0
182148,201812,2,1552,1552.0,576,104
606962,201712,2,2780,2780.0,0,0
606989,201712,2,1218,1218.0,0,0
607275,201712,2,3472,3472.0,0,0
607480,201712,2,2394,2394.0,0,0
715817,201707,2,1378,1378.0,631,114
528492,201803,2,2402,2402.0,0,0
608087,201712,2,1740,1740.0,0,0
608241,201712,2,4132,4132.0,0,0
609009,201712,2,4714,4714.0,0,0
610096,201712,2,2524,2524.0,0,0
610432,201712,2,4372,4372.0,0,0
610573,201712,2,4974,4974.0,0,0
610585,201712,2,1432,1432.0,0,0
245419,201807,2,3804,3804.0,631,114
611356,201712,2,4572,4572.0,0,0
611436,201712,2,1074,1074.0,0,0
805226,201805,2,1828,1828.0,539,97
611817,201712,2,2872,2872.0,0,0
528492,201805,2,4698,4698.0,0,0
612060,201712,2,4492,4492.0,0,0
612233,201712,2,4516,4516.0,0,0
186810,201801,2,3026,3026.0,541,97
304770,201701,2,4940,4940.0,381,69
613076,201712,2,3850,3850.0,0,0
613265,201712,2,4204,4204.0,0,0
118628,201704,2,4178,4178.0,412,74
614246,201712,2,4942,4942.0,0,0
528492,201808,2,4470,4470.0,0,0
528492,201810,2,2540,2540.0,0,0
615989,201712,2,3862,3862.0,0,0
419893,201805,2,4680,4680.0,469,84
617489,201712,2,4460,4460.0,0,0
618309,201712,2,4294,4294.0,0,0
618329,201712,2,4354,4354.0,0,0
618719,201712,2,1804,1804.0,0,0
618824,201712,2,1434,1434.0,0,0
620406,201712,2,2984,2984.0,0,0
621814,201712,2,2496,2496.0,0,0
621940,201712,2,1670,1670.0,0,0
485787,201711,2,2460,2460.0,397,71
623688,201712,2,4494,4494.0,0,0
624621,201712,2,2930,2930.0,0,0
625599,201712,2,2860,2860.0,0,0
626542,201712,2,3812,3812.0,0,0
627791,201712,2,3480,3480.0,0,0
627826,201712,2,1756,1756.0,0,0
628180,201712,2,1028,1028.0,0,0
628533,201712,2,3442,3442.0,0,0
629394,201712,2,4700,4700.0,0,0
630396,201712,2,1498,1498.0,0,0
631379,201712,2,3266,3266.0,0,0
529544,201808,2,3572,3572.0,0,0
632793,201712,2,3204,3204.0,0,0
633640,201712,2,1280,1280.0,0,0
633938,201712,2,1762,1762.0,0,0
634386,201712,2,1438,1438.0,0,0
634807,201712,2,2338,2338.0,0,0
635805,201712,2,4516,4516.0,0,0
636213,201712,2,1476,1476.0,0,0
636505,201712,2,4680,4680.0,0,0
596586,201707,2,4264,4264.0,775,140
852094,201802,2,3584,3584.0,529,95
640244,201712,2,4940,4940.0,0,0
640588,201712,2,3064,3064.0,0,0
640833,201712,2,3086,3086.0,0,0
641159,201712,2,1040,1040.0,0,0
424526,201801,2,4516,4516.0,545,98
641869,201712,2,3606,3606.0,0,0
641997,201712,2,4628,4628.0,0,0
642313,201712,2,1718,1718.0,0,0
642449,201712,2,4378,4378.0,0,0
660294,201704,2,3256,3256.0,568,102
776139,201810,2,2016,2016.0,576,104
643912,201712,2,1354,1354.0,0,0
644163,201712,2,2194,2194.0,0,0
644390,201712,2,1914,1914.0,0,0
499963,201706,2,3536,3536.0,785,141
645895,201712,2,2840,2840.0,0,0
412402,201806,2,3970,3970.0,785,141
648432,201712,2,3262,3262.0,0,0
649194,201712,2,1132,1132.0,0,0
650377,201712,2,4198,4198.0,0,0
650621,201712,2,3102,3102.0,0,0
173548,201708,2,3134,3134.0,723,130
651622,201712,2,1498,1498.0,0,0
652790,201712,2,2044,2044.0,0,0
530105,201802,2,2486,2486.0,0,0
653851,201712,2,1060,1060.0,0,0
655325,201712,2,3350,3350.0,0,0
655892,201712,2,4858,4858.0,0,0
657339,201712,2,1760,1760.0,0,0
113220,201807,2,2638,2638.0,796,143
530214,201701,2,3426,3426.0,0,0
661274,201712,2,3572,3572.0,0,0
661321,201712,2,3944,3944.0,0,0
661451,201712,2,1210,1210.0,0,0
662380,201712,2,3120,3120.0,0,0
530214,201705,2,1472,1472.0,429,77
666608,201712,2,2368,2368.0,0,0
666667,201712,2,1382,1382.0,0,0
667117,201712,2,1594,1594.0,0,0
667692,201712,2,2980,2980.0,0,0
667974,201712,2,1644,1644.0,0,0
668865,201712,2,4594,4594.0,0,0
669028,201712,2,2088,2088.0,0,0
669890,201712,2,3770,3770.0,0,0
670215,201712,2,1988,1988.0,0,0
670371,201712,2,1342,1342.0,0,0
672430,201712,2,1682,1682.0,0,0
675204,201712,2,1588,1588.0,0,0
677045,201712,2,3268,3268.0,0,0
677174,201712,2,2432,2432.0,0,0
677513,201712,2,2960,2960.0,0,0
540966,201809,2,2682,2682.0,462,83
678722,201712,2,3856,3856.0,0,0
718029,201705,2,1266,1266.0,495,89
490932,201701,2,1522,1522.0,401,72
681309,201712,2,2238,2238.0,0,0
682194,201712,2,4822,4822.0,0,0
683838,201712,2,3946,3946.0,0,0
684826,201712,2,4612,4612.0,0,0
685208,201712,2,1430,1430.0,0,0
685720,201712,2,1158,1158.0,0,0
686232,201712,2,2888,2888.0,0,0
687463,201712,2,2762,2762.0,0,0
688820,201712,2,1340,1340.0,0,0
689981,201712,2,3446,3446.0,0,0
690199,201712,2,1506,1506.0,0,0
690494,201712,2,4400,4400.0,0,0
690641,201712,2,1736,1736.0,0,0
690671,201712,2,4254,4254.0,0,0
690916,201712,2,2480,2480.0,0,0
692252,201712,2,4326,4326.0,0,0
694388,201712,2,1074,1074.0,0,0
695107,201712,2,3510,3510.0,0,0
695686,201712,2,4260,4260.0,0,0
696096,201712,2,3664,3664.0,0,0
696431,201712,2,4686,4686.0,0,0
543918,201801,2,2914,2914.0,537,97
700145,201712,2,1874,1874.0,0,0
700276,201712,2,3330,3330.0,0,0
701216,201712,2,1278,1278.0,0,0
701235,201712,2,4626,4626.0,0,0
702478,201712,2,4100,4100.0,0,0
702588,201712,2,4588,4588.0,0,0
702677,201712,2,2810,2810.0,0,0
704423,201712,2,4692,4692.0,0,0
547213,201701,2,2668,2668.0,495,89
706497,201712,2,3454,3454.0,0,0
706510,201712,2,2272,2272.0,0,0
707017,201712,2,2022,2022.0,0,0
707114,201712,2,4212,4212.0,0,0
707513,201712,2,1668,1668.0,0,0
707967,201712,2,3980,3980.0,0,0
708343,201712,2,4094,4094.0,0,0
708807,201712,2,1374,1374.0,0,0
709499,201712,2,3432,3432.0,0,0
711552,201712,2,4090,4090.0,0,0
711577,201712,2,1470,1470.0,0,0
714123,201712,2,4542,4542.0,0,0
715645,201712,2,2456,2456.0,0,0
716961,201712,2,4704,4704.0,0,0
717250,201712,2,3380,3380.0,0,0
717308,201712,2,1414,1414.0,0,0
718409,201712,2,3908,3908.0,0,0
718764,201712,2,4506,4506.0,0,0
718962,201712,2,1324,1324.0,0,0
720007,201712,2,3086,3086.0,0,0
720079,201712,2,1612,1612.0,0,0
721088,201712,2,4954,4954.0,0,0
192177,201803,2,4336,4336.0,602,108
721688,201712,2,3058,3058.0,0,0
722538,201712,2,4928,4928.0,0,0
723298,201712,2,2778,2778.0,0,0
723691,201712,2,1394,1394.0,0,0
